0,41.294855,-95.93884
1,41.296952,-96.01078
2,41.292712,-95.979273
3,41.264526,-96.067012
4,41.298629,-95.999433
5,41.237906,-96.032081
6,41.23588,-95.933255
7,41.251426,-96.023851
8,41.228526,-96.023813
9,41.228526,-96.023813
10,41.287715,-95.974539
11,41.212628,-96.043352
12,41.264526,-96.067012
13,41.233322,-96.173023
14,41.212333,-96.081601
15,41.251426,-96.023851
16,41.304833,-95.942437
17,41.287884,-95.975683
18,41.241467,-95.973413
19,41.228896,-96.021716
20,41.268164,-95.932035
21,41.259616,-96.041368
22,41.194444,-95.962703
23,41.304314,-96.100742
24,41.301308,-95.965348
25,41.191856,-95.960414
26,41.256655,-95.949999
27,41.209214,-96.023648
28,41.227018,-96.018736
29,41.289658,-96.090893
30,41.275815,-95.969667
31,41.254416,-95.937212
32,41.292275,-96.088971
33,41.230643,-96.110195
34,41.203579,-95.942876
35,41.263927,-95.958588
36,41.258432,-96.089851
37,41.301366,-95.969788
38,41.288602,-96.012534
39,41.257875,-96.069558
40,41.212202,-95.948659
41,41.25803,-96.157151
42,41.253388,-95.930597
43,41.208055,-96.168874
44,41.26812,-95.985527
45,41.322259,-95.954992
46,41.223526,-96.124405
47,41.285195,-96.049346
48,41.240146,-96.116061
49,41.200581,-95.95481
50,41.317169,-95.98334
51,41.203337,-96.061031
52,41.25542,-95.944871
53,41.292327,-95.970981
54,41.269249,-96.052407
55,41.336016,-95.96222
56,41.238141,-95.93341
57,41.209555,-96.052634
58,41.251426,-96.023851
59,41.203548,-95.974693
60,41.242385,-96.173631
61,41.280552,-95.990158
62,41.277719,-96.138738
63,41.291408,-95.979556
64,41.288656,-95.993735
65,41.288656,-95.993735
66,41.259956,-95.97443
67,41.194756,-95.933897
68,41.277867,-96.040469
69,41.277838,-96.022914
70,41.258696,-95.933427
71,41.27423,-95.98362
72,41.24445,-96.024032
73,41.2394,-95.933393
74,0,0
75,41.252447,-95.992349
76,41.246927,-95.990417
77,41.230698,-96.017813
78,41.212335,-95.967172
79,41.281426,-95.99263
80,41.278203,-96.013117
81,41.216136,-96.098889
82,41.220208,-95.938331
83,41.245248,-95.931774
84,41.191053,-96.12693
85,41.267006,-95.978781
86,41.296979,-96.247664
87,41.317838,-95.984697
88,41.228141,-96.173076
89,41.264526,-96.067012
90,41.229534,-96.044318
91,41.192839,-95.936011
92,41.236837,-95.929535
93,41.296582,-95.972047
94,41.214434,-95.946975
95,41.289176,-96.085485
96,41.267034,-95.981282
97,41.255537,-95.951903
98,41.250865,-96.109803
99,41.273785,-95.953384
100,41.197755,-95.967306
101,41.267308,-96.108121
102,41.303482,-96.034624
103,41.232719,-95.940722
104,41.204837,-95.996132
105,41.265551,-96.13686
106,41.219718,-96.048057
107,41.26544,-95.980618
108,41.289433,-95.954698
109,41.302227,-95.944767
110,41.240112,-95.999833
111,41.237829,-96.005166
112,41.260015,-95.973238
113,41.241489,-95.978759
114,41.264706,-95.980265
115,41.230538,-96.110126
116,41.264526,-96.067012
117,41.315266,-96.066693
118,41.256481,-95.937104
119,41.291452,-96.143539
120,41.234145,-96.051218
121,41.212202,-95.96438
122,41.284744,-95.970703
123,41.241272,-95.929577
124,41.25966,-96.023887
125,41.254725,-95.950006
126,41.307744,-96.084196
127,41.291314,-96.079423
128,41.215747,-95.962597
129,41.257568,-95.990301
130,41.267001,-95.980044
131,41.282127,-96.052464
132,41.259716,-96.026797
133,41.265617,-96.052243
134,41.266779,-95.963417
135,41.279953,-96.034932
136,41.299244,-96.008595
137,41.289055,-96.056228
138,41.235759,-95.94324
139,41.286862,-96.012324
140,41.301395,-96.023697
141,41.322887,-95.952525
142,41.21509,-95.990417
143,41.254739,-95.990286
144,41.271219,-95.957433
145,41.288738,-95.977974
146,41.235611,-95.990745
147,41.23552,-95.971901
148,41.288656,-95.992047
149,41.23986,-95.96044
150,41.245853,-95.920932
151,41.28823,-96.103753
152,41.286735,-96.10215
153,41.278616,-96.107555
154,41.3408,-96.056796
155,41.216782,-95.990452
156,41.245317,-95.935388
157,41.285818,-96.084435
158,41.277818,-96.014443
159,41.243745,-95.937376
160,41.209478,-96.045718
161,41.24972,-96.073714
162,41.289791,-95.942115
163,41.234495,-95.966375
164,0,0
165,41.147326,-75.561474
166,41.253388,-95.930597
167,41.253377,-95.930597
168,0,0
169,41.214894,-96.010376
170,41.275524,-95.942251
171,41.265439,-96.100634
172,41.253294,-95.929399
173,41.23305,-96.205658
174,41.259956,-95.97443
175,41.213872,-95.969799
176,41.288771,-95.946194
177,41.198799,-95.963281
178,41.203172,-95.955976
179,41.25057,-96.021406
180,41.29986,-96.115111
181,41.206477,-95.945582
182,41.242412,-96.187662
183,41.195615,-95.93397
184,41.315663,-95.976201
185,41.214799,-96.010376
186,41.219309,-95.94696
187,41.280206,-96.102299
188,41.233135,-96.198849
189,41.277084,-96.08754
190,41.255257,-95.956662
191,41.286739,-96.004836
192,41.263238,-96.032468
193,41.226056,-96.058795
194,41.301549,-95.956613
195,41.234208,-95.925781
196,41.306766,-96.089322
197,41.240828,-95.934464
198,41.219687,-95.987993
199,41.255852,-96.177265
200,41.249858,-96.080896
201,41.320389,-96.03102
202,41.275816,-95.969888
203,41.201878,-95.94051
204,41.281791,-96.062953
205,41.2361,-96.09646
206,41.201878,-95.94051
207,41.282238,-96.072817
208,41.265903,-96.035056
209,41.305992,-96.052784
210,41.20075,-96.029809
211,41.28039,-95.971492
212,41.206122,-96.098631
213,41.295533,-96.05565
214,41.283965,-95.940671
215,41.293323,-96.111285
216,41.300375,-95.957164
217,41.293323,-96.111285
218,41.206617,-96.081345
219,41.253221,-95.96383
220,41.285183,-96.041281
221,41.234172,-96.100786
222,0,0
223,41.299801,-95.967278
224,41.299801,-95.967278
225,41.297843,-95.994991
226,41.354047,-95.962688
227,41.278763,-95.962177
228,41.28303,-96.055946
229,41.270025,-95.938437
230,41.226818,-95.937254
231,41.226818,-95.937254
232,41.239918,-96.012096
233,0,0
234,41.264772,-96.115073
235,41.215717,-95.982119
236,41.227648,-95.922733
237,41.242478,-95.964026
238,41.303198,-95.975843
239,41.256524,-96.048731
240,41.31297,-95.952091
241,41.297749,-95.986424
242,41.297781,-96.026724
243,41.248807,-95.959836
244,41.238208,-95.934586
245,41.23014,-96.020414
246,41.31661,-95.979121
247,41.214434,-95.946975
248,41.294072,-95.948233
249,41.264526,-96.067012
250,41.31424,-95.94519
251,41.195868,-96.076244
252,41.318963,-96.012221
253,41.302532,-95.934726
254,41.234236,-95.932279
255,41.262199,-95.98592
256,41.304953,-95.970031
257,41.232891,-95.935172
258,41.232891,-95.935172
259,41.281365,-96.037281
260,41.27842,-96.022603
261,41.250173,-95.955887
262,41.250173,-95.955887
263,41.229157,-96.138381
264,41.261468,-96.042219
265,41.276595,-95.95341
266,41.229465,-96.132116
267,41.229465,-96.132116
268,0,0
269,41.303039,-96.0028
270,41.303763,-96.001731
271,41.233987,-96.0498
272,41.206555,-96.173024
273,41.194368,-95.984886
274,41.297769,-95.964765
275,41.246953,-95.985535
276,41.201774,-95.971135
277,41.264823,-95.956436
278,41.22693,-96.023772
279,41.249208,-95.949436
280,41.233938,-96.104591
281,41.311668,-96.069009
282,41.230835,-95.968616
283,41.272257,-95.98112
284,41.295229,-95.978215
285,41.254148,-95.960303
286,41.201729,-95.955155
287,41.307487,-95.975453
288,41.254148,-95.960303
289,41.275016,-96.010817
290,41.297769,-95.964765
291,41.240694,-95.929417
292,41.240694,-95.929417
293,41.267917,-95.962268
294,41.262963,-95.964148
295,41.304728,-96.008623
296,41.221557,-95.97596
297,41.288,-96.066951
298,41.279999,-95.966209
299,41.206496,-96.156948
300,41.304728,-96.008623
301,41.304728,-96.008623
302,41.279676,-96.038757
303,41.267886,-95.982256
304,41.199878,-96.05996
305,41.275494,-95.950609
306,41.25228,-95.933651
307,0,0
308,41.221557,-95.97596
309,41.241228,-95.992906
310,41.267917,-95.962268
311,41.198702,-96.062344
312,41.233553,-96.163395
313,41.221451,-95.977646
314,41.233553,-96.163395
315,41.226791,-96.133619
316,41.288684,-96.027807
317,41.262321,-95.97303
318,41.29259,-96.23881
319,41.288547,-95.992871
320,41.299576,-96.033365
321,41.26266,-95.958433
322,41.213319,-95.995572
323,41.297089,-95.968617
324,41.310598,-96.037147
325,41.267914,-95.96522
326,41.27519,-95.979033
327,41.234839,-95.934762
328,0,0
329,41.213319,-95.995572
330,41.317594,-95.969743
331,41.234839,-95.934762
332,41.221451,-95.977646
333,41.284865,-95.906885
334,41.279981,-96.034899
335,41.284865,-95.906885
336,41.232217,-95.962587
337,41.259487,-95.973243
338,41.235976,-95.936064
339,41.204484,-95.954757
340,41.265439,-96.100634
341,41.279981,-96.034899
342,41.292336,-95.985871
343,41.24692,-95.993167
344,41.237611,-96.102097
345,41.246281,-95.936064
346,41.246281,-95.936064
