0,-95.93884,41.294855
1,-96.01078,41.296952
2,-95.979273,41.292712
3,-96.067012,41.264526
4,-95.999433,41.298629
5,-96.032081,41.237906
6,-95.933255,41.23588
7,-96.023851,41.251426
8,-96.023813,41.228526
9,-96.023813,41.228526
10,-95.974539,41.287715
11,-96.043352,41.212628
12,-96.067012,41.264526
13,-96.173023,41.233322
14,-96.081601,41.212333
15,-96.023851,41.251426
16,-95.942437,41.304833
17,-95.975683,41.287884
18,-95.973413,41.241467
19,-96.021716,41.228896
20,-95.932035,41.268164
21,-96.041368,41.259616
22,-95.962703,41.194444
23,-96.100742,41.304314
24,-95.965348,41.301308
25,-95.960414,41.191856
26,-95.949999,41.256655
27,-96.023648,41.209214
28,-96.018736,41.227018
29,-96.090893,41.289658
30,-95.969667,41.275815
31,-95.937212,41.254416
32,-96.088971,41.292275
33,-96.110195,41.230643
34,-95.942876,41.203579
35,-95.958588,41.263927
36,-96.089851,41.258432
37,-95.969788,41.301366
38,-96.012534,41.288602
39,-96.069558,41.257875
40,-95.948659,41.212202
41,-96.157151,41.25803
42,-95.930597,41.253388
43,-96.168874,41.208055
44,-95.985527,41.26812
45,-95.954992,41.322259
46,-96.124405,41.223526
47,-96.049346,41.285195
48,-96.116061,41.240146
49,-95.95481,41.200581
50,-95.98334,41.317169
51,-96.061031,41.203337
52,-95.944871,41.25542
53,-95.970981,41.292327
54,-96.052407,41.269249
55,-95.96222,41.336016
56,-95.93341,41.238141
57,-96.052634,41.209555
58,-96.023851,41.251426
59,-95.974693,41.203548
60,-96.173631,41.242385
61,-95.990158,41.280552
62,-96.138738,41.277719
63,-95.979556,41.291408
64,-95.993735,41.288656
65,-95.993735,41.288656
66,-95.97443,41.259956
67,-95.933897,41.194756
68,-96.040469,41.277867
69,-96.022914,41.277838
70,-95.933427,41.258696
71,-95.98362,41.27423
72,-96.024032,41.24445
73,-95.933393,41.2394
74,0,0
75,-95.992349,41.252447
76,-95.990417,41.246927
77,-96.017813,41.230698
78,-95.967172,41.212335
79,-95.99263,41.281426
80,-96.013117,41.278203
81,-96.098889,41.216136
82,-95.938331,41.220208
83,-95.931774,41.245248
84,-96.12693,41.191053
85,-95.978781,41.267006
86,-96.247664,41.296979
87,-95.984697,41.317838
88,-96.173076,41.228141
89,-96.067012,41.264526
90,-96.044318,41.229534
91,-95.936011,41.192839
92,-95.929535,41.236837
93,-95.972047,41.296582
94,-95.946975,41.214434
95,-96.085485,41.289176
96,-95.981282,41.267034
97,-95.951903,41.255537
98,-96.109803,41.250865
99,-95.953384,41.273785
100,-95.967306,41.197755
101,-96.108121,41.267308
102,-96.034624,41.303482
103,-95.940722,41.232719
104,-95.996132,41.204837
105,-96.13686,41.265551
106,-96.048057,41.219718
107,-95.980618,41.26544
108,-95.954698,41.289433
109,-95.944767,41.302227
110,-95.999833,41.240112
111,-96.005166,41.237829
112,-95.973238,41.260015
113,-95.978759,41.241489
114,-95.980265,41.264706
115,-96.110126,41.230538
116,-96.067012,41.264526
117,-96.066693,41.315266
118,-95.937104,41.256481
119,-96.143539,41.291452
120,-96.051218,41.234145
121,-95.96438,41.212202
122,-95.970703,41.284744
123,-95.929577,41.241272
124,-96.023887,41.25966
125,-95.950006,41.254725
126,-96.084196,41.307744
127,-96.079423,41.291314
128,-95.962597,41.215747
129,-95.990301,41.257568
130,-95.980044,41.267001
131,-96.052464,41.282127
132,-96.026797,41.259716
133,-96.052243,41.265617
134,-95.963417,41.266779
135,-96.034932,41.279953
136,-96.008595,41.299244
137,-96.056228,41.289055
138,-95.94324,41.235759
139,-96.012324,41.286862
140,-96.023697,41.301395
141,-95.952525,41.322887
142,-95.990417,41.21509
143,-95.990286,41.254739
144,-95.957433,41.271219
145,-95.977974,41.288738
146,-95.990745,41.235611
147,-95.971901,41.23552
148,-95.992047,41.288656
149,-95.96044,41.23986
150,-95.920932,41.245853
151,-96.103753,41.28823
152,-96.10215,41.286735
153,-96.107555,41.278616
154,-96.056796,41.3408
155,-95.990452,41.216782
156,-95.935388,41.245317
157,-96.084435,41.285818
158,-96.014443,41.277818
159,-95.937376,41.243745
160,-96.045718,41.209478
161,-96.073714,41.24972
162,-95.942115,41.289791
163,-95.966375,41.234495
164,0,0
165,-75.561474,41.147326
166,-95.930597,41.253388
167,-95.930597,41.253377
168,0,0
169,-96.010376,41.214894
170,-95.942251,41.275524
171,-96.100634,41.265439
172,-95.929399,41.253294
173,-96.205658,41.23305
174,-95.97443,41.259956
175,-95.969799,41.213872
176,-95.946194,41.288771
177,-95.963281,41.198799
178,-95.955976,41.203172
179,-96.021406,41.25057
180,-96.115111,41.29986
181,-95.945582,41.206477
182,-96.187662,41.242412
183,-95.93397,41.195615
184,-95.976201,41.315663
185,-96.010376,41.214799
186,-95.94696,41.219309
187,-96.102299,41.280206
188,-96.198849,41.233135
189,-96.08754,41.277084
190,-95.956662,41.255257
191,-96.004836,41.286739
192,-96.032468,41.263238
193,-96.058795,41.226056
194,-95.956613,41.301549
195,-95.925781,41.234208
196,-96.089322,41.306766
197,-95.934464,41.240828
198,-95.987993,41.219687
199,-96.177265,41.255852
200,-96.080896,41.249858
201,-96.03102,41.320389
202,-95.969888,41.275816
203,-95.94051,41.201878
204,-96.062953,41.281791
205,-96.09646,41.2361
206,-95.94051,41.201878
207,-96.072817,41.282238
208,-96.035056,41.265903
209,-96.052784,41.305992
210,-96.029809,41.20075
211,-95.971492,41.28039
212,-96.098631,41.206122
213,-96.05565,41.295533
214,-95.940671,41.283965
215,-96.111285,41.293323
216,-95.957164,41.300375
217,-96.111285,41.293323
218,-96.081345,41.206617
219,-95.96383,41.253221
220,-96.041281,41.285183
221,-96.100786,41.234172
222,0,0
223,-95.967278,41.299801
224,-95.967278,41.299801
225,-95.994991,41.297843
226,-95.962688,41.354047
227,-95.962177,41.278763
228,-96.055946,41.28303
229,-95.938437,41.270025
230,-95.937254,41.226818
231,-95.937254,41.226818
232,-96.012096,41.239918
233,0,0
234,-96.115073,41.264772
235,-95.982119,41.215717
236,-95.922733,41.227648
237,-95.964026,41.242478
238,-95.975843,41.303198
239,-96.048731,41.256524
240,-95.952091,41.31297
241,-95.986424,41.297749
242,-96.026724,41.297781
243,-95.959836,41.248807
244,-95.934586,41.238208
245,-96.020414,41.23014
246,-95.979121,41.31661
247,-95.946975,41.214434
248,-95.948233,41.294072
249,-96.067012,41.264526
250,-95.94519,41.31424
251,-96.076244,41.195868
252,-96.012221,41.318963
253,-95.934726,41.302532
254,-95.932279,41.234236
255,-95.98592,41.262199
256,-95.970031,41.304953
257,-95.935172,41.232891
258,-95.935172,41.232891
259,-96.037281,41.281365
260,-96.022603,41.27842
261,-95.955887,41.250173
262,-95.955887,41.250173
263,-96.138381,41.229157
264,-96.042219,41.261468
265,-95.95341,41.276595
266,-96.132116,41.229465
267,-96.132116,41.229465
268,0,0
269,-96.0028,41.303039
270,-96.001731,41.303763
271,-96.0498,41.233987
272,-96.173024,41.206555
273,-95.984886,41.194368
